filepath,character,script_name,script_id,calligrapher,calligrapher_id,character_id,glyph_id
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\潔-草-近-于右任-33031.png,潔,草,2,于右任,39,3183,23183
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\潼-楷-近-于右任-33360.png,潼,楷,0,于右任,39,3197,3197
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\濟-草-近-于右任-34073.png,濟,草,2,于右任,39,3223,23223
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\炳-楷-近-于右任-35492.png,炳,楷,0,于右任,39,3278,3278
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\焉-草-近-于右任-36658.png,焉,草,2,于右任,39,3292,23292
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\焚-楷-近-于右任-36754.png,焚,楷,0,于右任,39,3295,3295
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\無-草-近-于右任-37193.png,無,草,2,于右任,39,3298,23298
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\燭-草-近-于右任-38714.png,燭,草,2,于右任,39,3352,23352
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\物-草-近-于右任-41274.png,物,草,2,于右任,39,3393,23393
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\状-楷-近-于右任-41903.png,状,楷,0,于右任,39,3414,3414
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\狀-楷-近-于右任-41976.png,狀,楷,0,于右任,39,3415,3415
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\玉-行-近-于右任-43964.png,玉,行,3,于右任,39,3467,33467
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\王-行-近-于右任-44441.png,王,行,3,于右任,39,3469,33469
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\理-草-近-于右任-45241.png,理,草,2,于右任,39,3501,23501
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\璣-草-近-于右任-46138.png,璣,草,2,于右任,39,3548,23548
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\璧-草-近-于右任-46217.png,璧,草,2,于右任,39,3549,23549
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\男-草-近-于右任-49011.png,男,草,2,于右任,39,3594,23594
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\畫-草-近-于右任-49926.png,畫,草,2,于右任,39,3621,23621
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\疎-草-近-于右任-50672.png,疎,草,2,于右任,39,3636,23636
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\疑-草-近-于右任-50833.png,疑,草,2,于右任,39,3639,23639
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\的-草-近-于右任-53439.png,的,草,2,于右任,39,3706,23706
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\盈-草-近-于右任-54380.png,盈,草,2,于右任,39,3723,23723
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\盪-楷-近-于右任-55414.png,盪,楷,0,于右任,39,3744,3744
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\眠-草-近-于右任-56893.png,眠,草,2,于右任,39,3769,23769
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\睦-草-近-于右任-57580.png,睦,草,2,于右任,39,3790,23790
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\瞻-草-近-于右任-58048.png,瞻,草,2,于右任,39,3811,23811
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\矜-草-近-于右任-58262.png,矜,草,2,于右任,39,3818,23818
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\知-草-近-于右任-58732.png,知,草,2,于右任,39,3823,23823
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\矩-草-近-于右任-58794.png,矩,草,2,于右任,39,3825,23825
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\矯-草-近-于右任-58892.png,矯,草,2,于右任,39,3827,23827
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\禦-楷-近-于右任-62320.png,禦,楷,0,于右任,39,3929,3929
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\秭-行-近-于右任-63713.png,秭,行,3,于右任,39,3963,33963
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\種-楷-近-于右任-64221.png,種,楷,0,于右任,39,3977,3977
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\種-草-近-于右任-64241.png,種,草,2,于右任,39,3977,23977
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\稼-草-近-于右任-64496.png,稼,草,2,于右任,39,3982,23982
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\積-草-近-于右任-64834.png,積,草,2,于右任,39,3987,23987
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\穡-草-近-于右任-64979.png,穡,草,2,于右任,39,3992,23992
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\究-楷-近-于右任-65143.png,究,楷,0,于右任,39,3999,3999
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\窺-楷-近-于右任-65783.png,窺,楷,0,于右任,39,4024,4024
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\竇-楷-近-于右任-65881.png,竇,楷,0,于右任,39,4028,4028
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\策-行-近-于右任-67826.png,策,行,3,于右任,39,4076,34076
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\篆-楷-近-于右任-68607.png,篆,楷,0,于右任,39,4108,4108
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\篆-楷-近-于右任-68608.png,篆,楷,0,于右任,39,4108,4108
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\篤-草-近-于右任-68841.png,篤,草,2,于右任,39,4114,24114
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\籌-楷-近-于右任-69403.png,籌,楷,0,于右任,39,4139,4139
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\精-草-近-于右任-70195.png,精,草,2,于右任,39,4164,24164
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\約-草-近-于右任-70714.png,約,草,2,于右任,39,4183,24183
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\紈-草-近-于右任-70806.png,紈,草,2,于右任,39,4186,24186
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\納-草-近-于右任-70877.png,納,草,2,于右任,39,4189,24189
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\紛-草-近-于右任-71173.png,紛,草,2,于右任,39,4198,24198
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\素-草-近-于右任-71277.png,素,草,2,于右任,39,4200,24200
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\紫-草-近-于右任-71624.png,紫,草,2,于右任,39,4204,24204
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\組-草-近-于右任-72090.png,組,草,2,于右任,39,4217,24217
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\統-楷-近-于右任-72606.png,統,楷,0,于右任,39,4231,4231
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\綢-楷-近-于右任-73272.png,綢,楷,0,于右任,39,4243,4243
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\維-草-近-于右任-73377.png,維,草,2,于右任,39,4246,24246
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\綺-草-近-于右任-73587.png,綺,草,2,于右任,39,4254,24254
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\緒-楷-近-于右任-73845.png,緒,楷,0,于右任,39,4263,4263
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\緖-楷-近-于右任-73873.png,緖,楷,0,于右任,39,4264,4264
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\總-楷-近-于右任-74961.png,總,楷,0,于右任,39,4303,4303
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\績-草-近-于右任-75009.png,績,草,2,于右任,39,4304,24304
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\繆-楷-近-于右任-75105.png,繆,楷,0,于右任,39,4308,4308
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\織-楷-近-于右任-75252.png,織,楷,0,于右任,39,4312,4312
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\纓-草-近-于右任-75836.png,纓,草,2,于右任,39,4335,24335
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\羅-草-近-于右任-76826.png,羅,草,2,于右任,39,4397,24397
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\翟-楷-近-于右任-78583.png,翟,楷,0,于右任,39,4430,4430
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\翹-楷-近-于右任-78926.png,翹,楷,0,于右任,39,4443,4443
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\耀-楷-近-于右任-79110.png,耀,楷,0,于右任,39,4447,4447
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\耽-草-近-于右任-81394.png,耽,草,2,于右任,39,4471,24471
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\聆-草-近-于右任-81468.png,聆,草,2,于右任,39,4475,24475
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\聾-楷-近-于右任-82404.png,聾,楷,0,于右任,39,4492,4492
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\肥-草-近-于右任-82940.png,肥,草,2,于右任,39,4509,24509
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\肥-行-近-于右任-82931.png,肥,行,3,于右任,39,4509,34509
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\能-草-近-于右任-84045.png,能,草,2,于右任,39,4536,24536
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\腦-楷-近-于右任-84778.png,腦,楷,0,于右任,39,4561,4561
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\腹-楷-近-于右任-84980.png,腹,楷,0,于右任,39,4568,4568
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\艱-楷-近-于右任-89107.png,艱,楷,0,于右任,39,4639,4639
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\苓-楷-近-于右任-89966.png,苓,楷,0,于右任,39,4676,4676
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\英-行-近-于右任-90562.png,英,行,3,于右任,39,4688,34688
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\莫-草-近-于右任-92114.png,莫,草,2,于右任,39,4753,24753
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\菓-草-近-于右任-92338.png,菓,草,2,于右任,39,4765,24765
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\華-草-近-于右任-92626.png,華,草,2,于右任,39,4770,24770
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\著-楷-近-于右任-93636.png,著,楷,0,于右任,39,4798,4798
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\蒙-草-近-于右任-94146.png,蒙,草,2,于右任,39,4814,24814
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\蔚-楷-近-于右任-94963.png,蔚,楷,0,于右任,39,4838,4838
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\薄-草-近-于右任-95664.png,薄,草,2,于右任,39,4865,24865
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\薑-草-近-于右任-95773.png,薑,草,2,于右任,39,4869,24869
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\蘭-草-近-于右任-97012.png,蘭,草,2,于右任,39,4911,24911
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\處-草-近-于右任-97519.png,處,草,2,于右任,39,4919,24919
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\虚-草-近-于右任-97742.png,虚,草,2,于右任,39,4922,24922
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\虛-草-近-于右任-97848.png,虛,草,2,于右任,39,4923,24923
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\虜-楷-近-于右任-97873.png,虜,楷,0,于右任,39,4924,4924
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\衛-楷-近-于右任-101323.png,衛,楷,0,于右任,39,5025,5025
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\衞-楷-近-于右任-101468.png,衞,楷,0,于右任,39,5028,5028
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\衣-草-近-于右任-101748.png,衣,草,2,于右任,39,5031,25031
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\表-行-近-于右任-101851.png,表,行,3,于右任,39,5032,35032
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\裳-草-近-于右任-102962.png,裳,草,2,于右任,39,5072,25072
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\襄-楷-近-于右任-103543.png,襄,楷,0,于右任,39,5095,5095
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\親-草-近-于右任-105068.png,親,草,2,于右任,39,5117,25117
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\觀-草-近-于右任-105352.png,觀,草,2,于右任,39,5123,25123
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\設-草-近-于右任-106905.png,設,草,2,于右任,39,5157,25157
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\語-草-近-于右任-108392.png,語,草,2,于右任,39,5207,25207
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\誰-草-近-于右任-108890.png,誰,草,2,于右任,39,5218,25218
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\諸-草-近-于右任-109859.png,諸,草,2,于右任,39,5243,25243
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\謂-草-近-于右任-110125.png,謂,草,2,于右任,39,5249,25249
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\謝-草-近-于右任-110426.png,謝,草,2,于右任,39,5258,25258
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\谷-草-近-于右任-111811.png,谷,草,2,于右任,39,5334,25334
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\象-草-近-于右任-112598.png,象,草,2,于右任,39,5347,25347
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\豤-楷-近-于右任-112639.png,豤,楷,0,于右任,39,5349,5349
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\豫-草-近-于右任-112768.png,豫,草,2,于右任,39,5352,25352
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\費-楷-近-于右任-114304.png,費,楷,0,于右任,39,5390,5390
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\賑-楷-近-于右任-114715.png,賑,楷,0,于右任,39,5402,5402
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\賴-草-近-于右任-115434.png,賴,草,2,于右任,39,5416,25416
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\跋-行-近-于右任-117243.png,跋,行,3,于右任,39,5472,35472
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\轉-草-近-于右任-120617.png,轉,草,2,于右任,39,5564,25564
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\辦-楷-近-于右任-121614.png,辦,楷,0,于右任,39,5587,5587
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\迹-草-近-于右任-122931.png,迹,草,2,于右任,39,5630,25630
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\逾-行-近-于右任-124468.png,逾,行,3,于右任,39,5665,35665
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\運-草-近-于右任-124808.png,運,草,2,于右任,39,5671,25671
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\遐-草-近-于右任-125011.png,遐,草,2,于右任,39,5675,25675
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\遭-楷-近-于右任-125918.png,遭,楷,0,于右任,39,5696,5696
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\遵-草-近-于右任-126060.png,遵,草,2,于右任,39,5701,25701
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\邙-草-近-于右任-127162.png,邙,草,2,于右任,39,5723,25723
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鄜-楷-近-于右任-129224.png,鄜,楷,0,于右任,39,5772,5772
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\釋-草-近-于右任-130907.png,釋,草,2,于右任,39,5830,25830
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\釗-楷-近-于右任-131920.png,釗,楷,0,于右任,39,5837,5837
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鉅-草-近-于右任-132452.png,鉅,草,2,于右任,39,5856,25856
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\銀-草-近-于右任-132745.png,銀,草,2,于右任,39,5867,25867
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\銘-草-近-于右任-132966.png,銘,草,2,于右任,39,5875,25875
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\錫-楷-近-于右任-133728.png,錫,楷,0,于右任,39,5900,5900
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鍾-草-近-于右任-134171.png,鍾,草,2,于右任,39,5915,25915
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鎔-楷-近-于右任-134227.png,鎔,楷,0,于右任,39,5918,5918
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鎭-楷-近-于右任-134377.png,鎭,楷,0,于右任,39,5925,5925
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鎮-楷-近-于右任-134409.png,鎮,楷,0,于右任,39,5926,5926
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鑑-草-近-于右任-135196.png,鑑,草,2,于右任,39,5953,25953
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\闡-楷-近-于右任-137226.png,闡,楷,0,于右任,39,6018,6018
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\附-楷-近-于右任-137723.png,附,楷,0,于右任,39,6050,6050
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\降-楷-近-于右任-137923.png,降,楷,0,于右任,39,6055,6055
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\陛-草-近-于右任-138050.png,陛,草,2,于右任,39,6058,26058
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\陝-楷-近-于右任-138074.png,陝,楷,0,于右任,39,6059,6059
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\陳-草-近-于右任-138648.png,陳,草,2,于右任,39,6071,26071
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\階-草-近-于右任-139391.png,階,草,2,于右任,39,6086,26086
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\隸-草-近-于右任-140011.png,隸,草,2,于右任,39,6107,26107
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\隻-楷-近-于右任-140299.png,隻,楷,0,于右任,39,6110,6110
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\雅-草-近-于右任-140550.png,雅,草,2,于右任,39,6117,26117
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\雕-楷-近-于右任-140870.png,雕,楷,0,于右任,39,6126,6126
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\雞-草-近-于右任-141247.png,雞,草,2,于右任,39,6134,26134
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\雪-行-近-于右任-141827.png,雪,行,3,于右任,39,6141,36141
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\霸-草-近-于右任-142906.png,霸,草,2,于右任,39,6170,26170
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\靑-草-近-于右任-143272.png,靑,草,2,于右任,39,6179,26179
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\青-草-近-于右任-143401.png,青,草,2,于右任,39,6180,26180
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\靖-楷-近-于右任-143421.png,靖,楷,0,于右任,39,6181,6181
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\静-行-近-于右任-143542.png,静,行,3,于右任,39,6182,36182
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\靜-行-近-于右任-143663.png,靜,行,3,于右任,39,6183,36183
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\鞠-草-近-于右任-144568.png,鞠,草,2,于右任,39,6200,26200
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\于右任\頗-草-近-于右任-145989.png,頗,草,2,于右任,39,6241,26241
